20:43:52,430,285
20:43:53,406,254
20:43:54,459,262
20:43:55,411,271
20:43:56,391,250
20:43:57,394,256
20:43:58,395,265
20:43:59,380,247
20:44:00,392,251
20:44:01,413,286
20:44:02,390,249
20:44:03,421,259
20:44:04,399,243
20:44:05,392,258
20:44:06,408,261
20:44:07,419,275
20:44:08,384,252
20:44:09,387,248
20:44:10,395,272
20:44:11,424,251
20:44:12,413,260
20:44:13,436,286
20:44:14,449,280
20:44:15,478,280
20:44:16,477,303
20:44:17,440,266
20:44:18,459,291
20:44:19,440,265
20:44:20,472,278
20:44:21,472,292
20:44:22,434,267
20:44:23,455,298
20:44:24,424,275
20:44:25,415,258
20:44:26,380,254
20:44:27,399,265
20:44:28,416,262
20:44:29,414,269
20:44:30,416,261
20:44:31,427,263
20:44:32,439,267
20:44:33,428,272
20:44:34,402,263
20:44:35,354,240
20:44:36,371,253
20:44:37,387,249
20:44:38,410,274
20:44:39,409,287
20:44:40,443,279
20:44:41,441,284
20:44:42,434,275
20:44:43,420,264
20:44:44,397,265
20:44:45,443,292
20:44:46,394,258
20:44:47,399,262
20:44:48,373,251
20:44:49,377,257
20:44:50,404,262
20:44:51,408,259
20:44:52,363,231
20:44:53,403,260
20:44:54,343,236
20:44:55,424,269
20:44:56,380,245
20:44:57,394,267
20:44:58,403,271
20:44:59,434,286
20:45:00,429,277
20:45:01,438,277
20:45:02,437,271
20:45:03,469,275
20:45:04,442,272
20:45:05,392,250
20:45:06,398,253
20:45:07,390,271
20:45:08,390,260
20:45:09,400,256
20:45:10,400,252
20:45:11,406,261
20:45:12,469,282
20:45:13,422,268
20:45:14,434,264
20:45:15,357,238
20:45:16,403,241
20:45:17,418,257
20:45:18,409,248
20:45:19,372,236
20:45:20,401,253
20:45:21,359,238
20:45:22,382,249
20:45:23,427,255
20:45:24,378,251
20:45:25,424,250
20:45:26,408,236
20:45:27,413,262
20:45:28,381,246
20:45:29,383,254
20:45:30,431,279
20:45:31,425,266
20:45:32,434,277
20:45:33,387,240
20:45:34,392,245
20:45:35,419,263
20:45:36,411,263
20:45:37,401,267
20:45:38,447,256
20:45:39,436,283
20:45:40,450,277
20:45:41,430,263
20:45:42,425,285
20:45:43,395,245
20:45:44,427,280
20:45:45,377,236
20:45:46,426,272
20:45:47,417,262
20:45:48,429,280
20:45:49,437,272
20:45:50,417,273
20:45:51,435,270
20:45:52,374,257
20:45:53,371,260
20:45:54,390,256
20:45:55,416,262
20:45:56,415,277
20:45:57,417,267
20:45:58,420,268
20:45:59,411,275
20:46:00,438,281
20:46:01,406,270
20:46:02,420,261
20:46:03,435,270
20:46:04,419,267
20:46:05,460,276
20:46:06,429,261
20:46:07,422,266
20:46:08,401,255
20:46:09,422,268
20:46:10,407,254
20:46:11,460,275
20:46:12,459,281
20:46:13,484,290
20:46:14,429,268
20:46:15,441,290
20:46:16,474,286
20:46:17,467,281
20:46:18,524,296
20:46:19,440,299
20:46:20,450,302
20:46:21,506,300
20:46:22,426,273
20:46:23,452,286
20:46:24,455,300
20:46:25,416,270
20:46:26,412,260
20:46:27,433,269
20:46:28,440,282
20:46:29,411,271
20:46:30,449,289
20:46:31,411,258
20:46:32,469,305
20:46:33,458,280
20:46:34,463,289
20:46:35,429,285
20:46:36,441,293
20:46:37,440,276
20:46:38,458,300
20:46:39,413,268
20:46:40,430,282
20:46:41,401,277
20:46:42,464,301
20:46:43,431,274
20:46:44,415,276
20:46:45,385,251
20:46:46,443,280
20:46:47,435,259
20:46:48,414,263
20:46:49,456,292
20:46:50,439,266
20:46:51,405,266
20:46:52,394,262
20:46:53,413,267
20:46:54,392,261
20:46:55,430,271
20:46:56,415,268
20:46:57,435,282
20:46:58,467,284
20:46:59,440,262
20:47:00,417,264
20:47:01,423,257
20:47:02,466,277
20:47:03,462,291
20:47:04,439,280
20:47:05,423,251
20:47:06,441,278
20:47:07,405,254
20:47:08,455,292
20:47:09,474,273
20:47:10,464,286
20:47:11,455,270
20:47:12,445,271
20:47:13,515,291
20:47:14,436,270
20:47:15,446,272
20:47:16,440,280
20:47:17,506,296
20:47:18,470,285
20:47:19,425,276
20:47:20,376,252
20:47:21,399,269
20:47:22,459,288
20:47:23,432,273
20:47:24,441,279
20:47:25,420,276
20:47:26,441,270
20:47:27,453,269
20:47:28,398,266
20:47:29,416,270
20:47:30,411,269
20:47:31,436,275
20:47:32,415,258
20:47:33,443,283
20:47:34,435,279
20:47:35,445,274
20:47:36,445,279
20:47:37,441,274
20:47:38,433,274
20:47:39,458,286
20:47:40,436,291
20:47:41,410,276
20:47:42,428,263
20:47:43,435,280
20:47:44,456,303
20:47:45,463,273
20:47:46,419,268
20:47:47,412,298
20:47:48,425,260
20:47:49,461,292
20:47:50,424,271
20:47:51,433,279
20:47:52,443,274
20:47:53,443,281
20:47:54,453,270
20:47:55,426,262
20:47:56,406,256
20:47:57,453,275
20:47:58,412,265
20:47:59,445,281
20:48:00,447,287
20:48:01,441,261
20:48:02,443,279
20:48:03,434,278
20:48:04,507,305
20:48:05,439,276
20:48:06,451,281
20:48:07,426,269
20:48:08,422,265
20:48:09,428,297
20:48:10,435,269
20:48:11,429,276
20:48:12,450,277
20:48:13,486,292
20:48:14,506,291
20:48:15,454,283
20:48:16,387,273
20:48:17,468,298
20:48:18,461,293
20:48:19,497,323
20:48:20,421,276
20:48:21,443,286
20:48:22,445,271
20:48:23,460,272
20:48:24,477,291
20:48:25,453,273
20:48:26,423,270
20:48:27,429,288
20:48:28,422,274
20:48:29,420,264
20:48:30,429,261
20:48:31,436,274
20:48:32,440,267
20:48:33,446,291
20:48:34,422,270
20:48:35,429,273
20:48:36,443,280
20:48:37,431,277
20:48:38,431,265
20:48:39,425,281
20:48:40,431,276
20:48:41,449,292
20:48:42,445,296
20:48:43,365,257
20:48:44,384,259
20:48:45,406,270
20:48:46,444,272
20:48:47,422,275
20:48:48,428,285
20:48:49,412,272
20:48:50,414,267
20:48:51,406,265
20:48:52,388,240
20:48:53,452,284
20:48:54,427,267
20:48:55,443,256
20:48:56,443,276
20:48:57,465,285
20:48:58,473,297
20:48:59,446,277
20:49:00,444,269
20:49:01,427,264
20:49:02,378,266
20:49:03,402,262
20:49:04,424,279
20:49:05,480,300
20:49:06,418,271
20:49:07,438,273
20:49:08,442,287
20:49:09,428,285
20:49:10,464,285
20:49:11,513,326
20:49:12,476,296
20:49:13,510,292
20:49:14,512,310
20:49:15,476,300
20:49:16,509,313
20:49:17,461,292
20:49:18,454,298
20:49:19,457,287
20:49:20,497,292
20:49:21,542,290
20:49:22,497,280
20:49:23,520,299
20:49:24,445,277
20:49:25,432,295
20:49:26,416,261
20:49:27,401,262
20:49:28,452,280
20:49:29,470,301
20:49:30,434,267
20:49:31,418,267
20:49:32,480,288
20:49:33,476,290
20:49:34,453,287
20:49:35,463,278
20:49:36,459,284
20:49:37,422,277
20:49:38,394,275
20:49:39,457,291
20:49:40,394,249
20:49:41,442,265
20:49:42,406,264
20:49:43,462,287
20:49:44,441,277
20:49:45,396,260
20:49:46,428,277
20:49:47,427,264
20:49:48,451,262
20:49:49,477,271
20:49:50,456,274
20:49:51,399,269
20:49:52,454,288
20:49:53,431,269
20:49:54,470,294
20:49:55,426,265
20:49:56,462,288
20:49:57,420,255
20:49:58,502,304
20:49:59,440,275
20:50:00,412,270
20:50:01,460,287
20:50:02,460,264
20:50:03,447,275
20:50:04,474,294
20:50:05,471,283
20:50:06,450,279
20:50:07,441,286
20:50:08,456,280
20:50:09,480,281
20:50:10,436,279
20:50:11,440,284
20:50:12,435,272
20:50:13,465,302
20:50:14,497,300
20:50:15,473,301
20:50:16,499,311
20:50:17,442,281
20:50:18,421,281
20:50:19,453,283
20:50:20,469,314
20:50:21,449,283
20:50:22,454,292
20:50:23,463,273
20:50:24,435,287
20:50:25,433,281
20:50:26,459,284
20:50:27,519,313
20:50:28,509,292
20:50:29,529,303
20:50:30,517,304
20:50:31,540,306
20:50:32,520,306
20:50:33,494,312
20:50:34,546,317
20:50:35,501,308
20:50:36,516,311
20:50:37,472,300
20:50:38,500,326
20:50:39,502,300
20:50:40,481,305
20:50:41,503,306
20:50:42,538,322
20:50:43,471,308
20:50:44,453,298
20:50:45,468,290
20:50:46,502,313
20:50:47,493,310
20:50:48,500,308
20:50:49,469,302
20:50:50,482,298
20:50:51,478,298
20:50:52,466,278
20:50:53,459,292
20:50:54,472,287
20:50:55,474,309
20:50:56,450,298
20:50:57,415,266
20:50:58,488,310
20:50:59,480,301
20:51:00,436,290
20:51:01,489,302
20:51:02,545,309
20:51:03,495,298
20:51:04,520,303
20:51:05,476,308
20:51:06,510,328
20:51:07,486,294
20:51:08,517,320
20:51:09,483,299
20:51:10,531,313
20:51:11,508,321
20:51:12,532,325
20:51:13,516,313
20:51:14,538,327
20:51:15,552,309
20:51:16,481,315
20:51:17,512,301
20:51:18,500,308
20:51:19,480,273
20:51:20,523,328
20:51:21,482,312
20:51:22,465,306
20:51:23,473,312
20:51:24,505,331
20:51:25,472,282
20:51:26,454,286
20:51:27,465,299
20:51:28,471,308
20:51:29,469,305
20:51:30,470,301
20:51:31,459,303
20:51:32,454,287
20:51:33,471,310
20:51:34,496,331
20:51:35,504,308
20:51:36,487,302
20:51:37,519,302
20:51:38,498,308
20:51:39,494,312
20:51:40,481,297
20:51:41,461,297
20:51:42,491,301
20:51:43,494,307
20:51:44,504,313
20:51:45,539,324
20:51:46,530,340
20:51:47,487,303
20:51:48,527,328
20:51:49,547,332
20:51:50,531,314
20:51:51,537,322
20:51:52,527,307
20:51:53,525,330
20:51:54,506,321
20:51:55,528,318
20:51:56,577,334
20:51:57,481,318
20:51:58,532,307
20:51:59,470,302
20:52:00,518,323
20:52:01,523,327
20:52:02,519,318
20:52:03,501,311
20:52:04,522,323
20:52:05,538,325
20:52:06,512,325
20:52:07,513,315
20:52:08,506,321
20:52:09,502,310
20:52:10,549,325
20:52:11,508,313
20:52:12,546,310
20:52:13,514,339
20:52:14,539,328
20:52:15,479,301
20:52:16,515,331
20:52:17,487,316
20:52:18,528,329
20:52:19,539,333
20:52:20,536,337
20:52:21,512,324
20:52:22,575,335
20:52:23,573,347
20:52:24,567,341
20:52:25,567,351
20:52:26,631,357
20:52:27,505,336
20:52:28,513,324
20:52:29,552,326
20:52:30,570,330
20:52:31,508,320
20:52:32,509,324
20:52:33,550,334
20:52:34,526,339
20:52:35,515,324
20:52:36,547,337
20:52:37,516,322
20:52:38,506,317
20:52:39,510,331
20:52:40,469,307
20:52:41,502,311
20:52:42,504,334
20:52:43,485,310
20:52:44,519,329
20:52:45,589,353
20:52:46,547,340
20:52:47,533,341
20:52:48,547,350
20:52:49,570,329
20:52:50,525,341
20:52:51,532,349
20:52:52,556,319
20:52:53,557,339
20:52:54,529,326
20:52:55,563,352
20:52:56,594,379
20:52:57,506,317
20:52:58,487,311
20:52:59,593,368
20:53:00,547,337
20:53:01,565,355
20:53:02,583,362
20:53:03,597,354
20:53:04,609,355
20:53:05,597,367
20:53:06,657,382
20:53:07,648,378
20:53:08,680,394
20:53:09,662,379
20:53:10,686,408
20:53:11,578,350
20:53:12,607,368
20:53:13,593,343
20:53:14,633,362
20:53:15,605,362
20:53:16,663,397
20:53:17,596,382
20:53:18,539,354
20:53:19,609,392
20:53:20,644,386
20:53:21,656,399
20:53:22,638,385
20:53:23,665,382
20:53:24,616,390
20:53:25,667,391
20:53:26,623,394
20:53:27,598,363
20:53:28,624,379
20:53:29,614,395
20:53:30,586,364
20:53:31,614,364
20:53:32,608,382
20:53:33,625,391
20:53:34,605,357
20:53:35,588,370
20:53:36,665,401
20:53:37,683,384
20:53:38,700,392
20:53:39,634,400
20:53:40,644,390
20:53:41,632,381
20:53:42,598,376
20:53:43,648,386
20:53:44,570,375
20:53:45,642,393
20:53:46,568,366
20:53:47,644,374
20:53:48,579,362
20:53:49,623,399
20:53:50,692,408
20:53:51,606,382
20:53:52,600,382
20:53:53,619,407
20:53:54,641,389
20:53:55,677,386
20:53:56,698,417
20:53:57,670,426
20:53:58,645,393
20:53:59,636,389
20:54:00,618,397
20:54:01,617,392
20:54:02,624,391
20:54:03,663,403
20:54:04,663,395
20:54:05,682,400
20:54:06,640,396
20:54:07,651,415
20:54:08,633,400
20:54:09,586,387
20:54:10,601,392
20:54:11,673,404
20:54:12,692,402
20:54:13,654,381
20:54:14,658,385
20:54:15,639,399
20:54:16,615,381
20:54:17,656,394
20:54:18,615,387
20:54:19,636,400
20:54:20,615,385
20:54:21,721,438
20:54:22,659,403
20:54:23,592,398
20:54:24,647,407
20:54:25,618,400
20:54:26,594,377
20:54:27,610,393
20:54:28,637,414
20:54:29,676,416
20:54:30,681,413
20:54:31,661,417
20:54:32,645,444
20:54:33,583,372
20:54:34,672,425
20:54:35,742,461
20:54:36,666,417
20:54:37,655,421
20:54:38,743,450
20:54:39,731,442
20:54:40,706,423
20:54:41,690,440
20:54:42,738,431
20:54:43,679,426
20:54:44,648,404
20:54:45,651,413
20:54:46,630,421
20:54:47,681,431
20:54:48,648,416
20:54:49,678,421
20:54:50,668,405
20:54:51,646,412
20:54:52,633,398
20:54:53,682,412
20:54:54,634,406
20:54:55,619,405
20:54:56,644,433
20:54:57,657,418
20:54:58,641,413
20:54:59,641,391
20:55:00,623,387
20:55:01,706,438
20:55:02,738,441
20:55:03,712,425
20:55:04,690,426
20:55:05,663,428
20:55:06,693,427
20:55:07,704,415
20:55:08,640,395
20:55:09,667,405
20:55:10,738,461
20:55:11,741,440
20:55:12,708,426
20:55:13,725,450
20:55:14,750,462
20:55:15,744,453
20:55:16,671,428
20:55:17,769,439
20:55:18,676,419
20:55:19,722,413
20:55:20,731,430
20:55:21,742,428
20:55:22,730,444
20:55:23,727,438
20:55:24,692,415
20:55:25,735,457
